,prefix,subject,fwh,mask,stat,mean,std
370,rr,sub-adult16,12,union,std,7.077393531799316,5.478033065795898
369,rs,sub-xp201,4,union,mean,641.7047729492188,99.94802856445312
368,rr.rs,sub-xp201,0,union,mean,647.4238891601562,135.41586303710938
367,rr,sub-36,10,union,std,0.47105979919433594,0.5011806488037109
366,rr.rs,sub-adult15,2,union,sig,6.916704051129188,1.5811115622232208
365,rr.rs,sub-adult16,1,union,sig,7.623804774909326,1.900800463532895
364,rs,sub-CTS201,5,union,std,0.8662418127059937,1.100094199180603
363,rr.rs,sub-xp207,3,union,sig,7.254360669097978,1.664448072447016
362,rs,sub-CTS210,13,union,sig,7.71331774662021,1.4111054849434599
361,rr,sub-36,18,union,std,0.3188183903694153,0.23468400537967682
360,rr.rs,sub-xp207,7,union,sig,8.04422614753996,1.2229651208699996
359,rs,sub-xp207,16,union,mean,453.8901062011719,40.1466064453125
358,rr,sub-CTS201,0,union,mean,399.1485290527344,85.0531997680664
357,rs,sub-CTS210,17,union,sig,7.933662414630358,1.3202451900650805
356,rs,sub-xp207,19,union,mean,452.2845458984375,37.48664855957031
355,rs,sub-CTS201,1,union,std,2.54671311378479,4.210597991943359
354,rr.rs,sub-adult16,5,union,sig,8.642571565054972,1.4768153966637947
353,rr.rs,sub-xp207,14,union,mean,454.8082275390625,42.53096389770508
352,rs,sub-CTS201,6,union,mean,393.9934387207031,56.12335205078125
351,rr,sub-CTS201,14,union,std,0.4645579755306244,0.39834871888160706
350,rs,sub-CTS210,19,union,mean,112.5882339477539,6.8363237380981445
349,rr.rs,sub-xp201,1,union,sig,4.741933275764022,1.566564273149685
348,rr.rs,sub-xp207,18,union,sig,8.666474904846432,0.7188412741898152
347,rr,sub-xp207,10,union,mean,457.2286682128906,50.062015533447266
346,rr.rs,sub-36,20,union,sig,9.42074454474733,0.7711467465657721
345,rr,sub-adult15,12,union,mean,3826.446044921875,675.2794189453125
344,rs,sub-CTS201,9,union,mean,391.87603759765625,48.596405029296875
343,rs,sub-adult15,1,union,sig,6.560697409418108,1.6440158845354653
342,rr,sub-CTS210,15,union,mean,113.29193115234375,6.791601657867432
341,rr.rs,sub-CTS201,4,union,mean,395.6935729980469,63.72953796386719
340,rr.rs,sub-CTS210,18,union,sig,7.996502499865184,1.2506187095841519
339,rr.rs,sub-xp201,18,union,std,3.772847890853882,3.3144936561584473
338,rs,sub-CTS210,6,union,sig,6.704219336783344,1.658668242689825
337,rs,sub-CTS210,16,union,mean,113.27863311767578,6.773613929748535
336,rr,sub-1,20,union,sig,9.406786318652504,0.8243013608024613
335,rr.rs,sub-adult16,19,union,sig,9.334399525806788,0.9543446805942032
334,rs,sub-adult15,5,union,sig,7.67309932855716,1.1385948308914475
333,rr.rs,sub-36,13,union,mean,398.2796936035156,39.77474594116211
332,rr,sub-xp207,19,union,std,0.6627354025840759,0.6148989796638489
331,rs,sub-1,18,union,std,2.5273311138153076,0.4298013746738434
330,rs,sub-CTS210,2,union,sig,5.306016786000724,1.6990466554815968
329,rr,sub-CTS201,10,union,std,0.5427840352058411,0.6112691164016724
328,rr,sub-CTS201,13,union,mean,388.7637023925781,43.646942138671875
327,rr,sub-xp201,19,union,sig,10.047117069455975,1.0720178585922222
326,rs,sub-adult16,15,union,mean,5505.24169921875,818.8169555664062
325,rs,sub-CTS201,10,union,mean,391.17266845703125,46.87936019897461
324,rr.rs,sub-xp201,5,union,sig,5.405781240127214,1.419567497005228
323,rs,sub-1,10,union,std,2.6899683475494385,0.8666799068450928
322,rr.rs,sub-xp201,14,union,std,4.05047607421875,3.7359886169433594
321,rr.rs,sub-CTS210,14,union,sig,7.815510444627133,1.3138215420698216
320,rr,sub-xp207,11,union,std,1.0090651512145996,1.4309699535369873
319,rr.rs,sub-adult15,18,union,mean,3794.229248046875,540.4324951171875
318,rr.rs,sub-adult16,11,union,sig,9.117275340097374,1.153486324542542
317,rs,sub-adult15,13,union,sig,8.236179139542642,0.7994492162626052
316,rr.rs,sub-xp207,14,union,sig,8.55262290111006,0.8384355515909351
315,rs,sub-36,7,union,sig,8.913326566578482,1.1508605160387233
314,rs,sub-adult16,6,union,sig,8.871142283184986,1.2523382654785629
313,rr,sub-xp201,11,union,sig,9.708004335343151,1.289861275332549
312,rr.rs,sub-adult15,17,union,mean,3799.82958984375,558.48876953125
311,rr.rs,sub-adult16,20,union,mean,5455.50244140625,715.52197265625
310,rr,sub-CTS201,18,union,std,0.42199212312698364,0.28114116191864014
309,rr,sub-1,20,union,mean,665.4566650390625,64.11463165283203
308,rs,sub-adult16,2,union,sig,8.16641438680586,1.6184665932263622
307,rr,sub-xp201,15,union,sig,9.928908033792428,1.1640281664700114
306,rr.rs,sub-xp201,9,union,sig,5.728134938604436,1.4164073137397115
305,rs,sub-36,3,union,sig,8.308339821537032,1.4289780760633477
304,rr.rs,sub-xp207,10,union,sig,8.344486823349825,1.018998145145999
303,rr,sub-36,0,union,mean,415.2885437011719,83.19107055664062
302,rr,sub-xp207,15,union,std,0.778309166431427,0.8716852068901062
301,rr.rs,sub-xp201,10,union,std,4.555825233459473,4.488159656524658
300,rr.rs,sub-CTS210,10,union,sig,7.448172231521743,1.428679198993257
299,rs,sub-1,14,union,std,2.5800676345825195,0.5399556159973145
298,rs,sub-adult15,9,union,sig,8.05672194335747,0.8992622330460134
297,rs,sub-adult15,17,union,sig,8.339041858848836,0.7464976966237902
296,rr.rs,sub-adult16,15,union,sig,9.25203761522805,1.0354483793912017
295,rr.rs,sub-adult15,3,union,mean,3900.2353515625,1114.6009521484375
294,rr,sub-CTS201,2,union,sig,8.270323362203923,1.5969362668866027
293,rs,sub-1,8,union,sig,6.973132989865099,0.4565947026395754
292,rr,sub-xp201,5,union,sig,8.897344965579462,1.6633157335725632
291,rr,sub-1,18,union,std,0.6711757779121399,0.5184876322746277
290,rr,sub-adult15,17,union,std,7.190568447113037,5.358718395233154
289,rr.rs,sub-xp201,20,union,sig,6.002894305903663,1.4348128685278427
288,rr.rs,sub-CTS210,20,union,std,0.33045119047164917,0.2828487753868103
287,rs,sub-adult15,12,union,mean,3825.359619140625,673.92724609375
286,rs,sub-CTS201,20,union,mean,380.6180419921875,42.501399993896484
285,rr.rs,sub-1,9,union,sig,7.160906144539246,0.6175619999521915
284,rr,sub-1,4,union,sig,8.09121783017005,1.7135681106230574
283,rr.rs,sub-CTS201,7,union,std,0.7416842579841614,1.0133914947509766
282,rr.rs,sub-CTS201,12,union,mean,389.63336181640625,44.48782730102539
281,rr.rs,sub-CTS201,12,union,std,0.5677844882011414,0.5843827724456787
280,rr.rs,sub-36,18,union,std,0.41188734769821167,0.2448139190673828
279,rr.rs,sub-xp207,20,union,std,0.7045274972915649,0.5743459463119507
278,rr.rs,sub-CTS201,3,union,std,1.2350668907165527,1.995074987411499
277,rr,sub-adult16,15,union,mean,5503.638671875,818.42041015625
276,rr,sub-1,0,union,sig,6.688388180314537,1.9490454945299853
275,rr,sub-xp207,20,union,mean,451.96142578125,36.80516815185547
274,rr,sub-CTS210,7,union,mean,115.00194549560547,9.582791328430176
273,rr.rs,sub-CTS201,16,union,std,0.5059418082237244,0.4121195375919342
272,rr,sub-xp201,1,union,sig,7.291508499954097,1.8419126865778355
271,rr,sub-CTS210,8,union,mean,114.75052642822266,8.917683601379395
270,rr,sub-CTS201,6,union,sig,8.981830339570624,1.2632438845462146
269,rr,sub-adult15,13,union,std,8.147741317749023,6.3645405769348145
268,rs,sub-1,20,union,sig,7.0557313203243766,0.30059179744906683
267,rr.rs,sub-CTS210,14,union,mean,113.66960144042969,7.145602703094482
266,rr.rs,sub-36,14,union,std,0.4616900086402893,0.3358812630176544
265,rr,sub-xp201,19,union,mean,617.178955078125,62.19962692260742
264,rr,sub-36,3,union,sig,8.479126146924697,1.511834040112644
263,rr.rs,sub-1,5,union,sig,6.894971636546584,0.8244900146939816
262,rr,sub-CTS201,20,union,sig,9.46632932496355,0.7582973721657791
261,rr,sub-36,14,union,mean,397.2662353515625,38.983585357666016
260,rr,sub-1,10,union,mean,676.8956909179688,83.24771118164062
259,rr,sub-1,8,union,sig,8.77552831666939,1.317245596038888
258,rr,sub-xp201,16,union,mean,621.0916137695312,64.89378356933594
257,rr,sub-adult15,2,union,mean,3912.95947265625,1199.3126220703125
256,rr,sub-1,14,union,std,0.7745312452316284,0.6819567680358887
255,rs,sub-adult15,1,union,mean,3924.87939453125,1297.332275390625
254,rs,sub-1,4,union,sig,6.766906307212939,0.7294822176367842
253,rs,sub-xp207,7,union,sig,7.86298202090918,1.1551553998963386
252,rr,sub-xp201,9,union,sig,9.522773827049926,1.3788853343477414
251,rr,sub-CTS210,12,union,sig,8.021984446239616,1.3861276587994855
250,rr,sub-1,10,union,std,1.0204558372497559,1.0756222009658813
249,rr,sub-CTS210,16,union,sig,8.276936203709948,1.308416429414088
248,rs,sub-xp207,3,union,sig,7.103793927771908,1.5772902777753834
247,rs,sub-1,0,union,sig,6.1679120315653195,1.2448907222298922
246,rr,sub-36,7,union,sig,9.083403131783635,1.2121317996171355
245,rr.rs,sub-adult16,10,union,mean,5545.529296875,978.4799194335938
244,rr.rs,sub-36,10,union,std,0.5577781200408936,0.5132580995559692
243,rr.rs,sub-1,1,union,sig,6.13331486484837,1.2809761220598164
242,rs,sub-1,11,union,mean,674.8023681640625,79.28177642822266
241,rs,sub-CTS201,15,union,std,0.5386183857917786,0.4297548532485962
240,rs,sub-xp201,5,union,sig,8.829929015258042,1.4489038323083743
239,rs,sub-36,17,union,sig,9.403734216000794,0.7813136319531181
238,rs,sub-xp207,16,union,sig,8.416160948589482,0.7706884230545813
237,rr.rs,sub-1,13,union,sig,7.274932587376366,0.5546731687081273
236,rr,sub-adult15,0,union,sig,6.265554192959542,1.8709194993035902
235,rr.rs,sub-CTS210,8,union,sig,7.158547194791388,1.5084301059021472
234,rs,sub-xp201,16,union,std,0.4978543221950531,0.3648039698600769
233,rr.rs,sub-36,4,union,std,1.0353354215621948,1.3665151596069336
232,rr.rs,sub-xp201,12,union,mean,626.2451782226562,70.7393798828125
231,rs,sub-adult16,7,union,mean,5583.216796875,1121.428466796875
230,rr,sub-adult15,4,union,sig,7.530475283766378,1.4544904667647272
229,rr.rs,sub-1,20,union,mean,662.821533203125,63.859622955322266
228,rr.rs,sub-36,0,union,std,3.5926339626312256,5.285050392150879
227,rr,sub-adult16,4,union,mean,5623.3291015625,1341.024658203125
226,rs,sub-xp201,12,union,std,0.5947679281234741,0.5110997557640076
225,rr.rs,sub-36,0,union,mean,415.29248046875,83.2700424194336
224,rs,sub-xp201,1,union,sig,7.350421076641611,1.760965918639813
223,rr.rs,sub-adult15,18,union,sig,8.346480084534951,0.7021422649883198
222,rs,sub-36,13,union,sig,9.282065246191662,0.8916456329296787
221,rs,sub-CTS201,11,union,std,0.5988979339599609,0.5706759095191956
220,rs,sub-adult16,8,union,mean,5570.59765625,1067.7926025390625
219,rr,sub-CTS210,9,union,std,0.494642972946167,0.5233086943626404
218,rs,sub-xp201,10,union,mean,629.5753784179688,74.132568359375
217,rr.rs,sub-1,17,union,sig,7.329120608228772,0.5309806694796776
216,rr,sub-1,0,union,mean,692.0570678710938,153.18797302246094
215,rs,sub-36,12,union,mean,399.4561462402344,40.654354095458984
214,rs,sub-xp207,12,union,sig,8.258540207541122,0.8892791603061141
213,rr.rs,sub-CTS210,4,union,sig,6.221930030187674,1.6873972355875342
212,rr.rs,sub-36,8,union,std,0.6445203423500061,0.6726668477058411
211,rr.rs,sub-xp207,3,union,mean,463.0132751464844,84.23440551757812
210,rs,sub-xp207,7,union,mean,459.0365295410156,59.83237838745117
209,rr,sub-36,20,union,sig,9.60182259450475,0.6565751226419375
208,rs,sub-CTS210,1,union,mean,116.7847671508789,17.319271087646484
207,rr,sub-adult16,7,union,sig,8.899175988183261,1.2329878838492296
206,rs,sub-xp207,8,union,mean,458.25677490234375,55.99225616455078
205,rr.rs,sub-CTS210,3,union,mean,116.35425567626953,13.925414085388184
204,rr,sub-CTS210,1,union,std,3.8371694087982178,3.4131224155426025
203,rs,sub-CTS201,19,union,std,0.5006430149078369,0.33921363949775696
202,rs,sub-adult16,12,union,sig,9.25056889152887,1.012528372293283
201,rr,sub-xp207,7,union,sig,8.134667944316428,1.3864746511214718
200,rr.rs,sub-adult15,10,union,sig,8.05249522683687,0.905485926664088
199,rs,sub-xp201,9,union,sig,9.401837516756538,1.1513994639505023
198,rr,sub-xp207,9,union,mean,457.8641662597656,52.758480072021484
197,rr,sub-CTS210,5,union,std,0.9566578269004822,1.0779424905776978
196,rr,sub-adult16,3,union,sig,8.338631637769877,1.558535274842434
195,rr.rs,sub-adult15,14,union,sig,8.233810578775264,0.7729357126138622
194,rs,sub-adult16,16,union,sig,9.346049690543198,0.9427776017446063
193,rr,sub-xp207,3,union,sig,7.2790703440598366,1.7780869365891505
192,rr,sub-xp207,6,union,mean,460.19915771484375,64.47602081298828
191,rr.rs,sub-CTS210,0,union,sig,3.8113201577286717,1.330556172773993
190,rr,sub-adult15,8,union,sig,8.117455067554816,1.0941904360986283
189,rr,sub-CTS210,12,union,mean,113.8953857421875,7.266790866851807
188,rs,sub-CTS210,19,union,std,0.3481280207633972,0.3118269443511963
187,rr,sub-36,12,union,sig,9.37921430196031,0.910987185054341
186,rr.rs,sub-xp207,9,union,std,1.2886271476745605,2.2953953742980957
185,rr,sub-xp207,18,union,mean,453.17181396484375,38.19707489013672
184,rs,sub-CTS210,11,union,mean,114.28838348388672,7.611262321472168
183,rr.rs,sub-CTS201,3,union,mean,396.7491760253906,68.21562194824219
182,rr.rs,sub-adult15,0,union,std,48.4149284362793,66.98650360107422
181,rs,sub-adult16,20,union,sig,9.391710839993646,0.8922140439104095
180,rs,sub-CTS201,1,union,mean,399.0453186035156,81.56800079345703
179,rr,sub-xp207,17,union,mean,453.706787109375,39.07638168334961
178,rr,sub-adult15,15,union,mean,3811.54736328125,599.9924926757812
177,rr,sub-adult16,10,union,sig,9.106675651516484,1.073238617525858
176,rr,sub-CTS201,14,union,mean,387.8236389160156,43.01975631713867
175,rr,sub-adult16,14,union,sig,9.267154365163101,0.9356996359591143
174,rs,sub-CTS201,17,union,mean,384.54168701171875,42.116878509521484
173,rs,sub-adult16,12,union,mean,5530.10791015625,906.462890625
172,rr,sub-36,16,union,sig,9.513770695941666,0.7506960676127037
171,rr.rs,sub-adult15,4,union,std,18.87643814086914,21.257530212402344
170,rs,sub-CTS201,18,union,mean,383.3014221191406,42.14026641845703
169,rr.rs,sub-36,14,union,mean,397.3036804199219,38.97727584838867
168,rs,sub-CTS201,3,union,sig,8.169248399860075,1.282504892766196
167,rr.rs,sub-adult16,7,union,std,10.029332160949707,11.25191593170166
166,rr.rs,sub-adult15,10,union,mean,3836.22607421875,736.6510009765625
165,rr.rs,sub-xp207,5,union,std,2.4092915058135986,5.382791042327881
164,rs,sub-CTS210,15,union,std,0.4016169607639313,0.38690948486328125
163,rr.rs,sub-adult15,8,union,std,11.338423728942871,9.298891067504883
162,rs,sub-xp201,20,union,std,0.44713670015335083,0.28809911012649536
161,rr.rs,sub-xp207,1,union,std,7.29708194732666,14.023098945617676
160,rr.rs,sub-adult15,4,union,mean,3888.752197265625,1037.51953125
159,rr,sub-36,8,union,mean,404.2622375488281,46.203521728515625
158,rs,sub-CTS210,11,union,std,0.5248314142227173,0.5380849838256836
157,rs,sub-xp207,20,union,sig,8.51979927760756,0.6864286790595315
156,rr,sub-adult16,18,union,sig,9.360862778863476,0.8448038265444203
155,rr.rs,sub-adult16,3,union,std,17.790971755981445,23.686220169067383
154,rs,sub-CTS201,7,union,sig,8.552989680278035,0.9988192586061505
153,rr,sub-36,7,union,mean,405.7533264160156,48.44481658935547
152,rr,sub-CTS201,12,union,sig,9.335669748690442,0.9561211863053046
151,rr.rs,sub-xp201,7,union,std,5.356287002563477,5.475401878356934
150,rr,sub-xp201,2,union,mean,645.9451904296875,117.73553466796875
149,rs,sub-1,7,union,mean,678.7300415039062,96.96646118164062
148,rr.rs,sub-1,6,union,mean,678.7548217773438,102.9780044555664
147,rr.rs,sub-1,18,union,mean,666.0675048828125,65.12640380859375
146,rr,sub-CTS210,20,union,sig,8.388009209499602,1.26655717220141
145,rr.rs,sub-adult16,2,union,mean,5654.6748046875,1539.695556640625
144,rs,sub-adult15,7,union,std,11.654817581176758,9.780272483825684
143,rs,sub-adult15,19,union,std,7.723217010498047,4.065865516662598
142,rs,sub-CTS210,0,union,std,6.594904899597168,4.8917317390441895
141,rr.rs,sub-1,17,union,mean,667.4812622070312,66.1523208618164
140,rr.rs,sub-1,9,union,mean,675.072998046875,87.05292510986328
139,rs,sub-1,8,union,mean,677.4960327148438,91.69327545166016
138,rs,sub-adult15,3,union,std,20.56243133544922,24.835296630859375
137,rs,sub-36,9,union,mean,403.0730285644531,44.351566314697266
136,rr.rs,sub-xp201,8,union,mean,632.96875,80.06820678710938
135,rs,sub-CTS210,4,union,std,1.5317127704620361,1.6505720615386963
134,rs,sub-36,6,union,mean,407.559814453125,51.183998107910156
133,rr,sub-CTS201,16,union,sig,9.419060912782784,0.8410442063058945
132,rs,sub-xp201,3,union,mean,643.8681030273438,108.13467407226562
131,rr.rs,sub-xp201,7,union,mean,634.9365844726562,83.67499542236328
130,rs,sub-adult16,8,union,std,8.445362091064453,9.06492805480957
129,rr.rs,sub-xp201,3,union,std,8.266947746276855,8.987902641296387
128,rs,sub-36,9,union,std,0.5676450133323669,0.5478733777999878
127,rr.rs,sub-CTS210,12,union,std,0.46332547068595886,0.458511084318161
126,rr.rs,sub-xp201,12,union,sig,5.847333557994061,1.4207167730452521
125,rs,sub-1,16,union,sig,7.0382338016572,0.30804903426619756
124,rr,sub-xp207,17,union,sig,8.847852942459486,0.9719151833102283
123,rs,sub-adult15,15,union,std,8.242633819580078,4.708858013153076
122,rr.rs,sub-adult16,17,union,std,6.1539387702941895,5.661670207977295
121,rs,sub-36,1,union,std,2.42563796043396,3.5332720279693604
120,rr.rs,sub-xp207,12,union,std,0.991686224937439,1.382912039756775
119,rr.rs,sub-CTS201,20,union,std,0.46670281887054443,0.3085685968399048
118,rr,sub-xp201,17,union,std,0.4614976644515991,0.39507558941841125
117,rs,sub-adult16,0,union,std,30.890392303466797,51.460453033447266
116,rr,sub-xp201,13,union,std,0.5540705323219299,0.5400213599205017
115,rs,sub-adult16,4,union,std,12.772683143615723,15.382428169250488
114,rr.rs,sub-xp207,16,union,std,0.8035710453987122,0.8329329490661621
113,rs,sub-36,5,union,std,0.8465094566345215,1.0336111783981323
112,rr.rs,sub-xp207,13,union,mean,455.2832336425781,44.0314826965332
111,rr,sub-CTS201,8,union,mean,392.5348205566406,50.815162658691406
110,rs,sub-xp207,11,union,mean,456.334716796875,47.81721878051758
109,rr,sub-xp207,13,union,sig,8.688517712805389,1.0943880586823296
108,rs,sub-CTS210,8,union,std,0.734609842300415,0.7801783084869385
107,rs,sub-1,12,union,sig,7.021150104412783,0.3537889532470607
106,rr.rs,sub-CTS210,16,union,std,0.3706223666667938,0.3411957025527954
105,rr.rs,sub-xp201,16,union,sig,5.9416178731649785,1.4356252115938475
104,rr.rs,sub-adult16,13,union,std,6.940662860870361,6.760388374328613
103,rs,sub-adult15,11,union,std,9.211830139160156,5.95514440536499
102,rr,sub-CTS201,7,union,mean,393.21685791015625,53.32425308227539
101,rr,sub-CTS201,4,union,std,0.9365816712379456,1.430425763130188
100,rs,sub-1,19,union,mean,665.8247680664062,64.36881256103516
99,rr,sub-xp201,3,union,std,2.2461516857147217,3.365938186645508
98,rr,sub-CTS210,18,union,std,0.27288296818733215,0.24931712448596954
97,rr,sub-adult15,11,union,sig,8.34965684374922,0.9200258235675435
96,rr.rs,sub-CTS201,1,union,sig,7.3312060077066175,1.7510852831552484
95,rr,sub-1,2,union,std,4.304259777069092,6.857450008392334
94,rs,sub-1,16,union,mean,670.0728759765625,67.4787826538086
93,rr.rs,sub-CTS201,14,union,sig,9.187692902453772,1.0394080327720105
92,rr,sub-36,9,union,std,0.5108420252799988,0.5722754597663879
91,rr,sub-1,6,union,std,1.7137362957000732,2.3387582302093506
90,rr.rs,sub-CTS201,5,union,sig,8.690074622306213,1.385094494983204
89,rr.rs,sub-36,8,union,mean,404.2955017089844,46.20567321777344
88,rs,sub-36,15,union,mean,396.4898681640625,38.258384704589844
87,rr,sub-1,7,union,mean,679.9393310546875,97.43616485595703
86,rs,sub-xp201,17,union,mean,619.665283203125,63.883995056152344
85,rr.rs,sub-CTS201,10,union,sig,9.074154073362449,1.1500126506805166
84,rr,sub-xp201,7,union,std,0.9766906499862671,1.1823810338974
83,rs,sub-adult16,0,union,mean,5678.57861328125,1702.295166015625
82,rs,sub-xp207,9,union,std,1.3646358251571655,2.450059175491333
81,rr,sub-CTS201,0,union,std,3.092789888381958,5.567668437957764
80,rr.rs,sub-xp201,15,union,mean,622.1158447265625,66.4681625366211
79,rr.rs,sub-36,7,union,mean,405.7853698730469,48.45071029663086
78,rr,sub-adult15,15,union,sig,8.539085154100041,0.7730048459040554
77,rs,sub-xp201,18,union,mean,618.36474609375,62.98741912841797
76,rr,sub-1,8,union,mean,678.73388671875,92.1161880493164
75,rr,sub-adult16,3,union,mean,5639.26806640625,1436.495361328125
74,rr.rs,sub-CTS210,4,union,mean,116.05363464355469,12.635361671447754
73,rr.rs,sub-CTS201,18,union,sig,9.238015029800467,0.9590149479299424
72,rr.rs,sub-36,12,union,sig,9.245949889197705,0.9913505690568452
71,rr,sub-36,5,union,std,0.8131663799285889,1.0986701250076294
70,rs,sub-CTS210,9,union,mean,114.70610046386719,8.435885429382324
69,rr.rs,sub-1,3,union,std,5.6779680252075195,5.585335731506348
68,rr.rs,sub-xp207,4,union,mean,461.8719177246094,76.57018280029297
67,rs,sub-xp207,0,union,mean,465.5914306640625,107.16813659667969
66,rr,sub-1,12,union,sig,9.129145372279325,1.0536755329574665
65,rs,sub-1,2,union,std,4.895949363708496,5.683724403381348
64,rr,sub-CTS201,8,union,std,0.6123803853988647,0.7804388999938965
63,rs,sub-CTS210,6,union,mean,115.44912719726562,10.454059600830078
62,rr,sub-CTS210,14,union,std,0.3212619125843048,0.3139207363128662
61,rs,sub-xp207,1,union,std,7.851484298706055,14.811296463012695
60,rr,sub-adult15,19,union,sig,8.662394954744626,0.6796875442407764
59,rr,sub-1,16,union,sig,9.318188043152851,0.9022601394255396
58,rr,sub-xp207,1,union,mean,465.5350646972656,102.47728729248047
57,rs,sub-xp207,5,union,std,2.59053897857666,5.680703163146973
56,rr,sub-CTS210,10,union,std,0.44108307361602783,0.45906779170036316
55,rs,sub-1,6,union,std,3.0806636810302734,1.952981948852539
54,rr,sub-36,1,union,std,2.451693296432495,3.6963489055633545
53,rr.rs,sub-36,16,union,sig,9.355300777963164,0.8572005200537156
52,rr.rs,sub-CTS201,9,union,sig,9.026980008722088,1.1846675004841
51,rr.rs,sub-1,7,union,std,4.000113487243652,1.8756096363067627
50,rs,sub-CTS201,13,union,sig,8.711315288373417,0.8093015157934296
49,rs,sub-adult16,18,union,std,6.27437686920166,5.984806060791016
48,rs,sub-36,11,union,std,0.5029090046882629,0.42957842350006104
47,rs,sub-adult15,15,union,mean,3810.103759765625,598.94091796875
46,rs,sub-xp201,3,union,std,2.1860084533691406,3.4086668491363525
45,rs,sub-xp207,10,union,std,1.2294979095458984,2.0573582649230957
44,rr.rs,sub-1,15,union,std,3.460502862930298,0.5278117656707764
43,rr.rs,sub-CTS201,15,union,mean,386.8182067871094,42.566646575927734
42,rr,sub-adult15,6,union,std,13.834335327148438,14.170891761779785
41,rs,sub-xp201,10,union,sig,9.492120788902819,1.1053653007181752
40,rr.rs,sub-36,2,union,sig,8.109069507648167,1.5898221624999753
39,rr,sub-adult15,2,union,std,29.87995147705078,39.73573684692383
38,rr.rs,sub-36,6,union,sig,8.866513829054323,1.2935786494602355
37,rr.rs,sub-CTS210,13,union,mean,113.87250518798828,7.298315525054932
36,rs,sub-xp201,14,union,sig,9.739704486915215,0.9815078057685556
35,rs,sub-36,15,union,std,0.4282640218734741,0.29095953702926636
34,rs,sub-xp201,7,union,std,0.9551757574081421,1.112013578414917
33,rr,sub-CTS210,0,union,mean,116.7139663696289,18.947694778442383
32,rr,sub-xp207,9,union,std,1.2340043783187866,1.9875966310501099
31,rr,sub-adult16,12,union,mean,5528.087890625,906.3063354492188
30,rs,sub-CTS201,17,union,sig,8.748219150183374,0.7267199254241611
29,rr.rs,sub-1,11,union,std,3.5949089527130127,0.8290430307388306
28,rs,sub-xp207,14,union,std,0.9242566227912903,1.160853624343872
27,rr,sub-adult16,9,union,std,8.23877239227295,7.39724063873291
26,rr.rs,sub-CTS210,2,union,std,2.5377609729766846,2.5650510787963867
25,rr,sub-adult15,5,union,mean,3879.355712890625,970.161376953125
24,rr,sub-xp201,11,union,mean,628.050537109375,72.07150268554688
23,rr,sub-1,18,union,mean,668.7157592773438,65.38841247558594
22,rs,sub-adult15,6,union,mean,3869.415771484375,907.8143310546875
21,rr,sub-adult16,1,union,std,30.624755859375,51.55987548828125
20,rr.rs,sub-1,19,union,std,3.3868861198425293,0.4289970099925995
19,rr,sub-CTS210,7,union,sig,7.334859992761213,1.577569786164728
18,rr,sub-36,13,union,mean,398.2436218261719,39.7802848815918
17,rr,sub-1,17,union,mean,670.1351318359375,66.4192886352539
16,rs,sub-adult15,9,union,mean,3843.813720703125,771.3116455078125
15,rr.rs,sub-adult15,16,union,std,7.88163948059082,4.771367073059082
14,rr,sub-xp207,1,union,std,7.539814472198486,13.328034400939941
13,rs,sub-adult16,14,union,std,6.723721981048584,6.7627973556518555
12,rr.rs,sub-adult15,20,union,mean,3781.729248046875,508.7628173828125
11,rr,sub-CTS210,3,union,sig,6.2175737399898985,1.730263198411182
10,rr.rs,sub-adult16,17,union,mean,5485.6279296875,770.946044921875
9,rr,sub-adult16,5,union,std,12.086920738220215,13.916565895080566
8,rr,sub-adult16,20,union,std,5.796795845031738,3.4154181480407715
7,rs,sub-xp207,18,union,std,0.7809532284736633,0.7649356126785278
6,rr,sub-xp207,5,union,std,2.3902432918548584,4.672937393188477
5,rs,sub-adult16,10,union,std,7.602755069732666,7.94950532913208
4,rs,sub-36,19,union,std,0.38730645179748535,0.21538904309272766
3,rr.rs,sub-adult15,12,union,std,8.942465782165527,5.993165493011475
2,rr.rs,sub-adult16,18,union,mean,5476.279296875,750.5214233398438
1,rs,sub-xp201,18,union,sig,9.887067419363545,0.9052493087924507
0,rr.rs,sub-CTS210,6,union,std,0.9595022797584534,1.0373324155807495
